gene_id	gene	Macs_1	Macs_2	Macs_3	Macs+DRG_1	Macs+DRG_2	Macs+DRG_3	Macs+TGF_1	Macs+TGF_2	Macs+TGF_3
ENSMUSG00000026126	Ptpn18	8344.211908	8955.530672	9654.147446	9563.611803	8595.435545	8916.094101	10771.64915	12278.60284	10564.84786
ENSMUSG00000100280	Gm28417	370.2043812	211.8017537	439.3532067	432.7567257	363.3525026	324.9102031	326.1631012	544.1132066	472.6797926
ENSMUSG00000101223	4930568A12Rik	30.8503651	29.92850867	28.67031507	33.95529153	41.41437126	32.55746411	16.53361343	32.77790401	34.08748504
ENSMUSG00000026125	Prss39	0	3.453289462	0	1.732412833	0	7.308818475	2.254583649	0	2.272499003
ENSMUSG00000026124	Cfc1	0	0	0	0	2.344209694	0	0	0	0
ENSMUSG00000045174	Amer3	1.623703426	13.81315785	6.198987043	1.385930266	0.781403231	0.664438043	4.509167298	0	2.272499003
ENSMUSG00000037509	Arhgef4	319.869575	272.8098675	370.3894758	300.7468678	244.5792114	215.277926	323.9085176	201.0378113	388.5973295
ENSMUSG00000104002	RP23-348C6.3	64.94813705	97.84320143	131.7284747	113.9927644	176.5971303	100.9945826	62.37681429	96.14851843	129.5324432
ENSMUSG00000037503	Fam168b	15199.48777	15801.10148	14837.27549	16962.74701	16596.22323	16104.64929	15077.90392	13646.53404	16237.00537
ENSMUSG00000104358	RP23-348C6.1	0	0	2.324620141	2.0788954	0	3.986628259	2.254583649	2.185193601	4.544998006
ENSMUSG00000026123	Plekhb2	16012.96319	15453.47034	13597.47808	12338.93716	12078.93115	12785.78126	12984.14724	13893.46091	12364.66707
ENSMUSG00000103548	RP23-348C6.6	9.742220558	0	1.549746761	5.197238499	2.344209694	4.651066302	3.006111532	10.925968	11.36249501
ENSMUSG00000103760	RP23-348C6.7	1.623703426	1.151096487	0	1.0394477	0.781403231	0	3.006111532	0	0
ENSMUSG00000103708	RP24-424K5.4	0	0	0	0	0	1.993314129	0	0	0
ENSMUSG00000045216	Hs6st1	9186.913986	9579.424968	8790.938501	5036.470588	5263.532166	5544.071032	7395.034369	7641.622021	7903.751532
ENSMUSG00000104523	RP24-424K5.5	6.494813705	31.07960516	6.973860424	4.504273366	1.562806463	9.966570647	3.006111532	15.2963552	6.817497008
ENSMUSG00000102202	RP23-173H19.3	12.98962741	3.453289462	32.54468198	5.543721066	4.688419388	23.25533151	7.51527883	4.370387201	2.272499003
ENSMUSG00000037470	Uggt1	28369.34627	27352.35473	23045.50921	27919.9117	28934.58025	26474.53383	23704.69249	25898.91455	24556.62422
ENSMUSG00000098752	Mir6897	6.494813705	0	0	2.771860533	0	0.664438043	0	0	2.272499003
ENSMUSG00000047180	Neurl3	7936.662348	7368.168616	6999.431245	9645.728172	8336.791075	9551.961308	9569.956063	8749.515177	9889.91566
ENSMUSG00000037447	Arid5a	964.4798353	859.8690761	1138.288996	2850.858558	2738.036923	2425.198857	861.250954	987.7075075	1043.077042
ENSMUSG00000102762	RP23-134L6.5	1.623703426	0	0	0.346482567	1.562806463	0.664438043	0	0	0
ENSMUSG00000010453	Kansl3	3343.205355	3949.412048	4677.910597	4565.254298	4636.846775	3896.929123	3448.761455	2982.789265	4872.237862
ENSMUSG00000037432	Fer1l5	9.742220558	9.208771899	15.49746761	3.464825666	23.44209694	1.993314129	3.006111532	8.740774403	9.089996011
ENSMUSG00000001143	Lman2l	1789.321176	1471.101311	1621.809985	1896.299087	2027.741385	1790.660526	1578.208554	1516.524359	1836.179194
ENSMUSG00000037408	Cnnm4	1398.00865	1392.82675	1178.582412	1468.393117	1404.181607	1376.715625	1147.583077	1184.374932	1322.59442
ENSMUSG00000104316	RP23-294I17.4	11.36592398	13.81315785	26.34569493	32.91584383	75.01471021	35.21521629	40.58250568	21.85193601	24.99748903
ENSMUSG00000001138	Cnnm3	2000.402621	1966.072801	1981.351234	2216.102496	2037.899627	1891.655109	1798.406224	1678.228685	2406.576444
ENSMUSG00000102845	RP23-294I17.6	0	0	4.649240282	1.385930266	1.562806463	0	3.006111532	0	0
ENSMUSG00000067653	Ankrd23	4.871110279	14.96425434	18.59696113	16.28468063	31.25612925	6.644380431	6.763750947	24.03712961	24.99748903
ENSMUSG00000079610	Ankrd39	227.3184797	201.4418853	315.3734658	307.6765191	328.9707604	259.7952749	249.5072572	257.8528449	349.9648464
ENSMUSG00000026121	Sema4c	1081.386482	1262.752847	1021.283115	2882.388472	3195.157813	3051.763932	774.8252474	1110.078349	1047.62204
ENSMUSG00000087589	D430040D24Rik	34.09777195	10.35986839	21.69645465	61.32741429	61.73085527	79.73256518	15.78208554	28.40751681	11.36249501
ENSMUSG00000046337	Fam178b	0	4.60438595	0	4.157790799	8.595435545	5.315504345	5.260695181	10.925968	20.45249102
ENSMUSG00000089906	Gm6428	0	0	0	0.346482567	0.781403231	0	0	0	0
ENSMUSG00000061518	Cox5b	12536.61415	5653.03485	8720.425023	11190.34745	11822.63089	13181.78634	13671.79525	15313.83675	9171.805975
ENSMUSG00000037351	Actr1b	6252.881895	7051.617082	6065.708822	6359.68751	6491.116643	6784.576859	5721.381774	6413.543218	6069.844836
ENSMUSG00000102416	RP23-247A1.6	3.247406853	13.81315785	11.62310071	10.04799443	8.595435545	10.63100869	15.03055766	0	0
ENSMUSG00000026117	Zap70	0	0	3.874366902	1.0394477	0.781403231	0.664438043	3.757639415	13.1111616	0
ENSMUSG00000026116	Tmem131	13335.47624	14338.05785	12412.69668	14092.83191	14523.94186	13460.18588	10679.21122	9715.370748	11996.52224
ENSMUSG00000103016	RP23-328J8.4	6.494813705	1.151096487	3.874366902	15.93819806	20.31648401	2.657752173	8.266806713	15.2963552	18.17999202
ENSMUSG00000102930	RP23-328J8.2	6.494813705	21.87083326	31.7698086	82.80933342	145.341001	57.14167171	45.09167298	13.1111616	34.08748504
ENSMUSG00000103159	RP23-328J8.3	11.36592398	13.81315785	49.59189635	117.1111075	126.5873235	29.89971194	25.55194802	52.44464642	40.90498205
ENSMUSG00000080054	Rpl12-ps1	4.871110279	4.60438595	6.198987043	2.771860533	0	0.664438043	1.503055766	0	0
ENSMUSG00000095944	n-R5s210	1.623703426	0	0	0.346482567	1.562806463	0	0	0	0
ENSMUSG00000050122	Vwa3b	1.623703426	0	0	1.385930266	0	0	0	2.185193601	2.272499003
ENSMUSG00000026114	Cnga3	0	0	3.874366902	0	0	0	0	0	4.544998006
ENSMUSG00000026113	Inpp4a	4432.710354	4240.63946	4842.958628	5748.14578	5322.918812	4170.677597	3988.358475	3413.272404	4806.335391
ENSMUSG00000086064	4930439A04Rik	0	0	0	0	0.781403231	0	1.503055766	0	0
ENSMUSG00000026112	Coa5	8102.280098	7132.193836	6752.246637	9540.743954	9745.661101	10078.19624	7440.126042	7759.622476	6874.309483
ENSMUSG00000026111	Unc50	1985.78929	2276.868852	2253.33179	1911.54432	1976.168772	2093.644274	2595.02578	2429.935284	2115.696572
ENSMUSG00000026110	Mgat4a	4747.708819	4885.253493	3929.382912	9998.447424	11390.5149	9625.713931	5042.000567	4848.9446	4869.965363
ENSMUSG00000103948	RP23-285H9.2	9.742220558	5.755482437	17.82208775	101.8658746	136.7455655	48.50397715	33.06722685	26.22232321	22.72499003
ENSMUSG00000087233	4930594C11Rik	3.247406853	0	0	28.41157046	17.19087109	9.302132604	1.503055766	0	2.272499003
ENSMUSG00000026090	2010300C02Rik	115.2829433	82.8789471	103.833033	5.890203632	7.814032313	9.302132604	33.81875474	48.07425921	56.81247507
ENSMUSG00000102650	RP23-21P10.1	0	0	3.099493522	0	0.781403231	3.322190216	0	0	0
ENSMUSG00000060771	Tsga10	839.4546714	607.7789454	915.1254623	1083.450986	887.6740708	948.1530876	912.35485	795.4104706	815.827142
ENSMUSG00000097268	Gm26805	9.742220558	0	0.77487338	0	1.562806463	0	1.503055766	0	0
ENSMUSG00000037216	Lipt1	170.4888598	128.9228066	210.7655595	167.0045971	163.3132753	148.8341217	222.4522534	207.5933921	168.1649262
ENSMUSG00000026088	Mitd1	1490.559745	1380.164688	1399.421325	1121.217586	1106.466976	1194.659602	1611.275781	1378.857162	1354.409406
ENSMUSG00000026087	Mrpl30	4288.200749	3937.901084	4015.393857	3979.005795	4229.735691	4071.676328	4536.97383	5401.798581	4231.393143
ENSMUSG00000058407	Txndc9	6277.237446	6303.404365	6325.291404	6264.751287	5615.16362	6257.67749	6641.251902	6284.616795	5540.352569
ENSMUSG00000026083	Eif5b	23516.09672	17581.84775	20060.69695	20961.8488	21190.09283	21586.26315	18559.7326	18593.81235	18277.70948
ENSMUSG00000026082	Rev1	2058.855945	2168.665782	2318.421154	2648.166257	2683.338696	2211.249808	2456.74465	1947.007498	2177.054045
ENSMUSG00000103804	RP23-195A24.4	17.86073769	27.6263157	59.66525029	121.9618634	104.708033	41.85959672	61.62528641	17.48154881	49.99497806
ENSMUSG00000037138	Aff3	4.871110279	0	0	1.385930266	14.8466614	28.57083586	9.018334596	0	0
ENSMUSG00000085391	Gm16150	0	0	0.77487338	0	0	0	0	0	2.272499003
ENSMUSG00000087131	Gm16152	0	0	0	1.385930266	0	0	0	0	0
ENSMUSG00000048814	Lonrf2	0	0	0	4.504273366	0	0	0	4.370387201	2.272499003
ENSMUSG00000026080	Chst10	34.09777195	16.11535082	27.12056831	86.27415908	121.1175009	146.1763695	9.769862479	37.14829121	40.90498205
ENSMUSG00000026078	Pdcl3	3331.839431	2570.398456	2475.72045	3720.876283	4520.417693	4666.348377	3339.789912	4169.34939	2570.196372
ENSMUSG00000103046	RP23-101P2.6	121.777757	75.97236817	141.0269552	200.6134061	192.2251949	174.0827673	140.5357141	63.37061442	154.5299322
ENSMUSG00000026077	Npas2	248.4266242	284.3208324	394.4105506	51.27941986	22.66069371	63.78605214	172.0998852	174.8154881	304.5148664
ENSMUSG00000092563	Gm3617	6.494813705	3.453289462	14.72259423	3.811308233	3.907016157	1.328876086	3.006111532	6.555580802	2.272499003
ENSMUSG00000073702	Rpl31	28773.64842	13925.96531	19086.68111	21039.80737	23595.25197	22493.88551	26301.22132	37174.51353	21272.86316
ENSMUSG00000003134	Tbc1d8	2336.509231	2076.578063	2458.673236	2377.563372	2190.273257	2544.797705	1932.178187	1839.933012	2386.123953
ENSMUSG00000102607	RP24-539E18.5	0	10.35986839	21.69645465	23.21433196	25.0049034	0.664438043	9.018334596	2.185193601	9.089996011
ENSMUSG00000003135	Cnot11	3388.669051	3419.907664	3123.514596	3099.633041	2942.764569	3288.968314	3417.948812	3129.197236	3006.516181
ENSMUSG00000085894	Gm15832	51.95850964	78.27456115	96.08429917	284.4621872	222.6999209	148.1696836	107.4684873	59.00022722	127.2599442
ENSMUSG00000077704	Snord89	19.48444112	26.47521921	27.12056831	62.02037942	60.94945204	55.81279562	18.78819708	52.44464642	27.26998803
ENSMUSG00000048234	Rnf149	14926.7056	18769.77932	13198.41829	21653.08152	21841.78312	22938.39456	14735.95873	15624.13424	14853.05348
ENSMUSG00000064936	Gm23722	71.44295076	102.4475874	135.6028416	261.5943378	155.499243	239.1976955	139.7841862	30.59271041	115.8974491
ENSMUSG00000102471	RP24-505E24.2	0	0	3.099493522	4.850755932	0	4.651066302	3.757639415	4.370387201	2.272499003
ENSMUSG00000050967	Creg2	1851.021906	2162.9103	1751.21384	3040.731004	2906.820021	3282.988371	2062.192511	2307.564442	1974.801633
ENSMUSG00000097083	D930019O06Rik	45.46369594	40.28837706	34.86930212	82.46285085	81.26593606	55.81279562	44.3401451	54.62984002	63.62997208
ENSMUSG00000057173	Rfx8	1.623703426	0	1.549746761	2.0788954	7.032629082	0.664438043	0	0	20.45249102
ENSMUSG00000026074	Map4k4	19788.07366	20123.46879	20031.25176	29545.26142	27857.8066	29713.66929	17963.77099	18397.14492	21000.16328
ENSMUSG00000026073	Il1r2	1.623703426	2.302192975	6.973860424	15.5917155	17.97227432	13.28876086	7.51527883	15.2963552	6.817497008
ENSMUSG00000097899	Gm16894	12.98962741	0	14.72259423	18.36357603	16.40946786	23.25533151	0	13.1111616	27.26998803
ENSMUSG00000102975	RP24-127D13.2	0	1.151096487	0.77487338	2.771860533	8.595435545	11.95988478	2.254583649	0	0
ENSMUSG00000101749	RP24-317P24.2	0	0	3.099493522	0.692965133	0	0	0	0	0
ENSMUSG00000026072	Il1r1	30.8503651	19.56864029	18.59696113	14.5522678	16.40946786	33.22190216	15.78208554	6.555580802	15.90749302
ENSMUSG00000103560	RP24-317P24.1	0	0	1.549746761	2.771860533	3.125612925	8.637694561	0	0	4.544998006
ENSMUSG00000070942	Il1rl2	60.07702678	145.0381574	93.75967903	620.2037942	663.4113434	489.0263998	133.7719632	120.185648	156.8024312
ENSMUSG00000103230	RP23-100P14.3	0	0	1.549746761	14.89875036	4.688419388	3.322190216	0	4.370387201	4.544998006
ENSMUSG00000026069	Il1rl1	1761.718218	1711.680477	1973.6025	43.65680339	36.72595187	44.51734889	612.4952247	631.5209506	618.1197287
ENSMUSG00000026070	Il18r1	3.247406853	5.755482437	9.298480565	0.346482567	0	0	0	0	4.544998006
ENSMUSG00000026068	Il18rap	1398.00865	1313.401092	1458.311702	249.8139305	341.4732121	445.1734889	862.0024818	1134.115479	890.8196091
ENSMUSG00000026065	Slc9a4	71.44295076	39.13728057	48.04214958	16.28468063	24.22350017	18.60426521	45.09167298	107.0744864	27.26998803
ENSMUSG00000026062	Slc9a2	84.43257817	97.84320143	54.24113663	1.732412833	2.344209694	11.95988478	32.31569897	19.66674241	29.54248704
ENSMUSG00000103270	RP23-413K6.4	4.871110279	5.755482437	12.39797409	12.12688983	17.19087109	12.62432282	6.763750947	17.48154881	6.817497008
ENSMUSG00000041945	Mfsd9	350.7199401	408.639253	378.913083	459.0894007	346.9430347	350.8232868	453.1713135	354.0013633	438.5923075
ENSMUSG00000079588	Tmem182	3.247406853	0	0	0	0	0	0	0	0
ENSMUSG00000100178	Gm5267	3.247406853	0	1.549746761	0	0	0	0	0	0
ENSMUSG00000060424	Pantr1	3.247406853	2.302192975	0	0	0	0	0.751527883	0	0
ENSMUSG00000045515	Pou3f3	0	1.151096487	0	0	0	0	0.751527883	0	0
ENSMUSG00000060679	Mrps9	2578.441041	3090.694069	3479.956351	3559.415407	3432.704395	3683.644511	3622.364396	3526.902471	3281.48856
ENSMUSG00000041907	Gpr45	0	0	0	0.346482567	0	0	3.006111532	2.185193601	0
ENSMUSG00000070939	Tgfbrap1	5169.87171	5361.807438	5359.024299	8100.069442	8457.908576	7707.481301	5393.715617	4691.610661	6169.834792
ENSMUSG00000041878	8430432A02Rik	14.61333084	1.151096487	17.04721437	13.16633753	7.814032313	4.651066302	18.78819708	10.925968	11.36249501
ENSMUSG00000010290	AI597479	1195.045722	1209.802408	1298.687786	1411.569976	1458.09843	1544.154012	1443.685063	1357.005226	1252.146951
ENSMUSG00000008136	Fhl2	14.61333084	0	27.12056831	41.23142543	87.51716191	48.50397715	7.51527883	15.2963552	4.544998006
ENSMUSG00000094497	Gm8210	47.08739936	42.59057004	40.29341578	40.19197773	46.10279065	44.51734889	19.53972496	24.03712961	47.72247906
ENSMUSG00000099576	Gm29040	0	1.151096487	0	0	0	0	0	2.185193601	0
ENSMUSG00000101923	Gm29041	0	1.151096487	0.77487338	1.732412833	0	0	0.751527883	2.185193601	0
ENSMUSG00000066877	Nck2	4543.122187	4310.856345	4278.850807	1562.636375	1418.246865	1502.958854	3391.645336	3087.678558	3322.393542
ENSMUSG00000103422	RP23-389C9.3	17.86073769	17.26644731	40.29341578	33.26232639	41.41437126	9.302132604	20.29125284	8.740774403	49.99497806
ENSMUSG00000103945	RP23-435E15.3	102.2933159	109.3541663	158.849043	74.49375182	80.48453283	41.19515868	66.13445371	107.0744864	104.5349541
ENSMUSG00000100764	Gm29155	16.23703426	0	26.34569493	19.7495063	34.38174218	7.973256518	33.81875474	39.33348481	43.17748105
ENSMUSG00000100480	Gm29156	14.61333084	17.26644731	41.06828916	41.92439056	25.0049034	11.95988478	31.56417109	8.740774403	18.17999202
ENSMUSG00000057363	Uxs1	4533.379966	4058.766215	4517.511808	4041.372657	4277.401288	4168.684283	4995.405839	4945.093118	3881.428297
ENSMUSG00000090243	Gm16103	32.47406853	14.96425434	6.198987043	5.197238499	9.376838776	7.308818475	5.260695181	28.40751681	2.272499003
ENSMUSG00000100701	Gm19587	272.7821756	62.15921032	40.29341578	57.51610606	113.3034685	75.08149888	67.63750947	144.2227776	56.81247507
ENSMUSG00000041763	Tpp2	13454.00659	13523.08153	12146.91511	15137.13037	15020.13291	15532.56813	12776.72554	11354.26595	12003.33973
ENSMUSG00000047343	Mettl21c	0	3.453289462	3.874366902	1.385930266	5.469822619	0.664438043	0	2.185193601	0
ENSMUSG00000091844	Gm8251	0	0	8.523607184	10.74095956	4.688419388	3.986628259	6.763750947	0	4.544998006
ENSMUSG00000026049	Tex30	568.2961992	650.3695154	669.4906007	572.7356826	596.2106655	663.1091671	782.3405262	867.5218595	706.7471899
ENSMUSG00000026047	Kdelc1	621.8784123	682.600217	726.8312308	814.2340315	894.7066999	898.9846724	924.3792961	821.6327938	720.3821839
ENSMUSG00000041684	Bivm	1269.736079	1118.865786	1199.503993	1151.708051	1291.659541	1341.500409	1355.756301	1153.782221	1070.34703
ENSMUSG00000026048	Ercc5	1311.952369	1222.46447	1415.693666	1371.031516	1441.688962	1469.072513	1271.585178	1293.634612	1477.124352
ENSMUSG00000089703	Gm15833	1.623703426	0	0	0.346482567	0	1.993314129	1.503055766	0	0
ENSMUSG00000101567	Txn-ps1	16.23703426	3.453289462	3.099493522	6.236686199	4.688419388	7.308818475	5.260695181	6.555580802	2.272499003
ENSMUSG00000056870	Gulp1	0	0	3.099493522	23.9072971	21.09788725	18.60426521	0	0	0
ENSMUSG00000089877	Gm16102	1.623703426	0	0	0	0.781403231	0	0	0	0
ENSMUSG00000103071	RP24-541P18.1	0	0	0	0	0	0	1.503055766	0	0
ENSMUSG00000101937	Gm5268	1.623703426	1.151096487	0.77487338	0.346482567	1.562806463	0	0	2.185193601	0
ENSMUSG00000026043	Col3a1	6.494813705	21.87083326	0	1151.361569	1381.520913	1919.561507	7.51527883	13.1111616	2.272499003
ENSMUSG00000026042	Col5a2	4.871110279	0	0	716.1794652	889.2368772	1138.846806	0.751527883	15.2963552	6.817497008
ENSMUSG00000104476	RP24-370G18.1	0	0	0	7.276133899	3.907016157	25.24864564	0	0	0
ENSMUSG00000100894	Gm8304	1.623703426	1.151096487	0	0	0.781403231	0	0.751527883	0	0
ENSMUSG00000025995	Wdr75	2607.667703	2934.144946	2565.605763	2750.725096	3057.630844	2910.238629	2806.956643	2816.714551	2761.086288
ENSMUSG00000099850	Gm28906	0	0	5.424113663	0	0	0	0	0	2.272499003
ENSMUSG00000084817	Gm5526	483.8636211	577.8504367	495.9189635	355.8375959	323.5009378	328.8968314	572.6642469	415.1867841	361.3273414
ENSMUSG00000098549	Gm5269	1.623703426	0	3.874366902	6.929651332	17.97227432	7.308818475	0.751527883	0	0
ENSMUSG00000099381	Gm18303	0	4.60438595	4.649240282	6.236686199	14.06525816	1.993314129	3.006111532	0	11.36249501
ENSMUSG00000025993	Slc40a1	6283.73226	6822.548881	6582.549367	11363.93522	14008.21573	8141.359343	6681.834408	7099.694008	7706.044118
ENSMUSG00000070896	Rpl23a-ps1	32.47406853	1.151096487	4.649240282	4.157790799	13.28385493	7.308818475	9.018334596	6.555580802	4.544998006
ENSMUSG00000044457	Gm4776	4.871110279	0	0	0	0	0	0	0	0
ENSMUSG00000099432	Gm18849	6.494813705	2.302192975	0	0.692965133	1.562806463	1.328876086	0.751527883	0	2.272499003
ENSMUSG00000041144	Dnah7b	0	0	0	12.4733724	7.032629082	5.979942388	0	0	0
ENSMUSG00000096047	n-R5s211	0	0	0	0	0	1.328876086	0	2.185193601	0
ENSMUSG00000101262	Gm8326	147.7570118	16.11535082	9.298480565	25.29322736	57.04243589	23.91976955	33.81875474	85.22255042	11.36249501
ENSMUSG00000101337	Dnah7c	0	0	0.77487338	2.771860533	0	7.973256518	0	0	9.089996011
ENSMUSG00000025986	Slc39a10	5816.105673	6037.501077	4905.723371	4072.90257	4097.678545	4385.291085	4730.116496	4573.610206	4515.455518
ENSMUSG00000100213	Gm28151	29.22666167	52.95043842	35.6441755	33.26232639	17.19087109	29.89971194	42.08556145	43.70387201	24.99748903
ENSMUSG00000103129	RP24-287C2.1	0	0	0	0	2.344209694	0.664438043	0	0	0
ENSMUSG00000100160	Gm28527	0	2.302192975	0.77487338	0	0.781403231	0	0	0	0
ENSMUSG00000081185	Gm4852	1.623703426	0	4.649240282	2.771860533	3.907016157	0.664438043	5.260695181	0	2.272499003
ENSMUSG00000100033	Gm8337	407.54956	47.19495598	45.71752944	64.44575739	139.8711784	108.303401	100.7047363	187.9266497	45.44998006
ENSMUSG00000064943	Gm23240	0	0	0	0	0	0	0.751527883	2.185193601	0
ENSMUSG00000097883	Gm8357	3.247406853	0	0	0	0.781403231	0	0	0	0
ENSMUSG00000099454	Gm8367	0	0	0	0	0	1.328876086	0	0	0
ENSMUSG00000026109	Tmeff2	0	10.35986839	0	0	4.688419388	5.979942388	0	0	0
ENSMUSG00000099625	Gm29325	0	0	0	0	0	2.657752173	0	2.185193601	0
ENSMUSG00000101799	9330175M20Rik	0	0	0	0	0	0	2.254583649	0	0
ENSMUSG00000045954	Sdpr	0	0	0	8.315581598	58.60524235	21.92645542	0	4.370387201	0
ENSMUSG00000101702	1700072G22Rik	0	0	0	0	1.562806463	0	0	0	0
ENSMUSG00000026107	Nabp1	4744.461412	4427.117091	4477.993265	2171.752727	2157.454322	2610.577072	3314.237964	3347.716596	3333.756037
ENSMUSG00000099413	Gm17767	3.247406853	2.302192975	0.77487338	0.692965133	0	0	3.006111532	0	0
ENSMUSG00000103424	RP23-273G4.2	0	0	0	0.346482567	0	0	0	0	2.272499003
ENSMUSG00000101741	Gm28055	1.623703426	0	9.298480565	0.346482567	7.814032313	0	0	0	0
ENSMUSG00000018417	Myo1b	4179.412619	3884.950645	3663.601343	2320.047266	2266.850774	3113.55667	2903.90374	2635.343482	2879.256236
ENSMUSG00000101724	Gm29453	3.247406853	1.151096487	0.77487338	13.85930266	13.28385493	9.302132604	7.51527883	0	2.272499003
ENSMUSG00000100313	Gm28323	4.871110279	12.66206136	18.59696113	13.16633753	13.28385493	27.24195977	19.53972496	13.1111616	13.63499402
ENSMUSG00000072324	Gm8420	0	5.755482437	0	0.346482567	0	0	0	0	0
ENSMUSG00000062939	Stat4	456.2606628	391.3728057	426.1803592	683.6101039	625.1225851	1014.596892	650.0716188	592.1874658	561.3072537
ENSMUSG00000101628	Gm28177	0	1.151096487	2.324620141	4.850755932	1.562806463	1.328876086	2.254583649	8.740774403	0
ENSMUSG00000078291	Gm3940	16.23703426	2.302192975	0.77487338	1.385930266	7.814032313	1.993314129	10.52139036	8.740774403	2.272499003
ENSMUSG00000026104	Stat1	2386.844037	1936.144292	1937.958324	1928.868448	1920.689143	1928.199201	2095.259738	2475.82435	1883.901673
ENSMUSG00000099569	Gm18301	0	0	2.324620141	0	0	0	0	0	0
ENSMUSG00000026103	Gls	10357.60416	11484.48966	11223.26604	11266.22714	11523.35345	10316.7295	11063.99349	10191.74295	10305.78298
ENSMUSG00000065192	Gm23460	0	0	0	0	0	0.664438043	0.751527883	0	0
ENSMUSG00000002881	Nab1	17245.35409	19069.06441	16411.8182	13624.041	13527.65274	14583.08617	16740.28359	16699.2495	14893.95846
ENSMUSG00000101501	Rps27a-ps1	9.742220558	1.151096487	5.424113663	5.890203632	7.032629082	4.651066302	7.51527883	10.925968	2.272499003
ENSMUSG00000100120	Gm553	0	1.151096487	0	0	6.251225851	0	7.51527883	0	6.817497008
